time,open,high,low,close,tick_volume,real_volume,ATR,result,Supertrend_Direction,RSI,MACD,MACD_signal,MACD_diff,EMA_21,Day of the week,Is Weekend,Month,hour,high_liquidity
2025-02-11 01:30:00,2928.296,2931.947,2927.464,2931.841,3585,0,4.39764285714289,Buy,1,79.04507757998468,6.307681104117364,4.464008282832607,1.8436728212847573,2916.8298266914885,1,False,11,1,1
2025-02-11 01:45:00,2931.871,2936.33,2929.133,2934.02,4340,0,4.805428571428625,Buy,1,80.49078129029195,6.848638326981927,4.9409342916624714,1.9077040353194556,2918.3925697195345,1,False,11,1,1
2025-02-11 02:00:00,2934.016,2942.688,2933.753,2940.068,5747,0,5.260071428571466,Buy,1,83.82616295549884,7.676879589032978,5.488123351136573,2.1887562378964054,2920.363063381395,1,False,11,2,0
2025-02-11 02:15:00,2940.026,2942.762,2937.617,2939.887,3439,0,5.557642857142874,Sell,1,83.36680599844718,8.223862007003845,6.035271082310028,2.188590924693817,2922.1379667103593,1,False,11,2,0
2025-02-11 02:30:00,2939.935,2941.671,2905.477,2917.204,17295,0,7.753285714285734,Sell,-1,47.923893309855515,6.749220174850052,6.178060900818034,0.5711592740320182,2921.689424282145,1,False,11,2,0
2025-02-11 02:45:00,2917.166,2924.065,2913.792,2919.124,10508,0,8.273071428571452,Hold,-1,49.86677908673539,5.670122213192826,6.0764731632929925,-0.4063509501001663,2921.456203892859,1,False,11,2,0
2025-02-11 03:00:00,2919.087,2919.247,2911.672,2915.766,7802,0,8.07342857142859,Hold,-1,46.59268859095147,4.492183671003204,5.759615264835035,-1.267431593831831,2920.938912629872,1,False,11,3,0
2025-02-11 03:15:00,2915.732,2923.278,2915.01,2922.453,5848,0,8.357428571428565,Hold,-1,53.18449425722082,4.051540269902944,5.418000265848617,-1.3664599959456734,2921.076556936247,1,False,11,3,0
2025-02-11 03:30:00,2922.502,2925.815,2921.446,2924.778,3026,0,8.499071428571435,Hold,-1,55.25248649813273,3.8456055223755357,5.103521317154001,-1.257915794778465,2921.413051760225,1,False,11,3,0
2025-02-11 03:45:00,2924.755,2925.127,2917.015,2919.796,4779,0,9.002928571428583,Hold,-1,50.14131605618273,3.2430115689294325,4.731419367509087,-1.4884077985796544,2921.26604705475,1,False,11,3,0
2025-02-11 04:00:00,2919.831,2920.667,2918.066,2919.804,2769,0,8.945714285714303,Hold,-1,50.14929069139014,2.734574578977117,4.332050409802693,-1.5974758308255756,2921.1331336861363,1,False,11,4,0
2025-02-11 04:15:00,2919.832,2920.821,2918.447,2919.514,2694,0,8.722857142857135,Hold,-1,49.838101716942035,2.281929363726249,3.9220262005874043,-1.6400968368611553,2920.9859397146693,1,False,11,4,0
2025-02-11 04:30:00,2919.507,2919.926,2918.146,2919.16,3464,0,8.006999999999964,Hold,-1,49.434844151893536,1.8730485897981453,3.5122306784295527,-1.6391820886314075,2920.819945195154,1,False,11,4,0
2025-02-11 04:45:00,2919.184,2919.27,2914.998,2916.459,2329,0,7.969857142857109,Hold,-1,46.35303851665221,1.3158907345573425,3.072962689655111,-1.7570719550977687,2920.4234956319583,1,False,11,4,0
2025-02-11 05:00:00,2916.402,2918.744,2915.397,2918.744,2507,0,7.888714285714253,Buy,-1,49.23622221356458,1.0466543438756162,2.6677010204992126,-1.6210466766235965,2920.2708142108713,1,False,11,5,0
2025-02-11 05:15:00,2918.767,2919.644,2917.2,2918.93,2252,0,7.549214285714243,Hold,-1,49.474262939185515,0.838624073752726,2.3018856311499154,-1.4632615573971894,2920.148922009883,1,False,11,5,0
2025-02-11 05:30:00,2919.017,2922.92,2917.895,2922.667,4033,0,7.269928571428538,Hold,-1,54.128369721152936,0.9641886874883312,2.0343462424175986,-1.0701575549292675,2920.377838190803,1,False,11,5,0
2025-02-11 05:45:00,2922.697,2923.835,2921.698,2923.038,3026,0,7.055071428571409,Sell,-1,54.57571951107772,1.0811730579371215,1.8437116055215033,-0.7625385475843818,2920.619671082548,1,False,11,5,0
2025-02-11 06:00:00,2922.984,2929.516,2922.984,2926.571,4485,0,4.936357142857138,Sell,-1,58.70569638907884,1.4423411765742458,1.7634375197320518,-0.321096343157806,2921.1607009841346,1,False,11,6,0
2025-02-11 06:15:00,2926.567,2926.872,2921.273,2922.253,3161,0,4.602499999999964,Sell,-1,52.431275211628815,1.3644148743487676,1.6836329906553948,-0.3192181163066272,2921.260000894668,1,False,11,6,0
2025-02-11 06:30:00,2922.296,2923.528,2915.658,2917.667,3803,0,4.623571428571397,Sell,-1,46.72000860907118,0.921977858367427,1.5313019641978012,-0.6093241058303742,2920.9333644496983,1,False,11,6,0
2025-02-11 06:45:00,2917.637,2918.807,2915.488,2917.931,3810,0,4.270071428571425,Sell,-1,47.07739481631018,0.5858921295121036,1.3422199972606617,-0.7563278677485581,2920.6604222269984,1,False,11,6,0
2025-02-11 07:00:00,2917.975,2918.439,2912.568,2918.238,3960,0,4.377357142857103,Sell,-1,47.51825516413502,0.3403902948875839,1.141854056786046,-0.8014637618984621,2920.4402020245443,1,False,11,7,0
2025-02-11 07:15:00,2918.276,2918.317,2910.768,2911.185,3385,0,4.33714285714281,Sell,-1,39.398240044989755,-0.4184660176520083,0.8297900418984352,-1.2482560595504435,2919.598820022313,1,False,11,7,0
2025-02-11 07:30:00,2911.13,2911.934,2907.204,2910.373,5126,0,4.489214285714232,Hold,-1,38.580839625568956,-1.0730176469337493,0.44922850413199833,-1.5222461510657477,2918.7601091111933,1,False,11,7,0
2025-02-11 07:45:00,2910.413,2913.62,2908.484,2913.472,3828,0,4.686499999999959,Hold,-1,43.406684958910056,-1.3264012009640282,0.09410256311279303,-1.4205037640768212,2918.2793719192664,1,False,11,7,0
2025-02-11 08:00:00,2913.398,2915.383,2910.628,2911.343,4363,0,4.898999999999952,Sell,-1,41.02203056441956,-1.6796401541109844,-0.2606459803319625,-1.418994173779022,2917.6487926538784,1,False,11,8,0
2025-02-11 08:15:00,2911.324,2914.245,2909.093,2914.165,4946,0,4.961857142857103,Sell,-1,45.31083415132522,-1.7121363122273578,-0.5509440467110416,-1.1611922655163163,2917.3320842307985,1,False,11,8,0
2025-02-11 08:30:00,2914.071,2914.689,2909.954,2911.631,4599,0,5.060999999999922,Sell,-1,42.333902067669335,-1.920227190384594,-0.8248006754457521,-1.095426514938842,2916.8138038461802,1,False,11,8,0
2025-02-11 08:45:00,2911.567,2912.759,2907.017,2907.531,3495,0,5.296571428571367,Sell,-1,37.985347693753376,-2.3884439503035537,-1.1375293304173124,-1.2509146198862413,2915.9699125874363,1,False,11,8,0
2025-02-11 09:00:00,2907.522,2912.33,2904.872,2910.892,4729,0,5.470357142857081,Hold,-1,43.14145214842663,-2.459947748527611,-1.402013014039372,-1.057934734488239,2915.5082841703966,1,False,11,9,0
2025-02-11 09:15:00,2910.929,2911.197,2908.992,2910.108,4588,0,5.475214285714206,Sell,-1,42.25882547152635,-2.5504769608278366,-1.631705803397065,-0.9187711574307715,2915.0173492458152,1,False,11,9,0
2025-02-11 09:30:00,2910.072,2910.085,2904.022,2904.434,4380,0,5.443357142857069,Hold,-1,36.44712159034218,-3.044965922477786,-1.9143578272132094,-1.1306080952645767,2914.0552265871047,1,False,11,9,0
2025-02-11 09:45:00,2904.476,2907.122,2903.001,2903.371,2755,0,5.337785714285636,Hold,-1,35.46312922957715,-3.4824833035722804,-2.227982922485024,-1.2545003810872566,2913.083933261004,1,False,11,9,0
2025-02-11 10:00:00,2903.306,2907.24,2901.944,2905.768,4554,0,5.153928571428488,Hold,-1,39.43392348514036,-3.5943674818813633,-2.501259834364292,-1.0931076475170713,2912.4188484190945,1,False,11,10,0
2025-02-11 10:15:00,2905.783,2906.527,2903.97,2905.477,4028,0,5.099499999999937,Hold,-1,39.119243179273774,-3.6642782485696443,-2.7338635172053625,-0.9304147313642819,2911.787771290086,1,False,11,10,0
2025-02-11 10:30:00,2905.476,2907.258,2902.113,2903.176,3534,0,5.047642857142819,Hold,-1,36.630120860888916,-3.860849040150242,-2.9592606217943387,-0.9015884183559035,2911.0048829909874,1,False,11,10,0
2025-02-11 10:45:00,2903.151,2904.328,2901.954,2902.779,3241,0,4.677999999999948,Hold,-1,36.20211636964914,-4.002528731102757,-3.1679142436560226,-0.8346144874467343,2910.2570754463522,1,False,11,10,0
2025-02-11 11:00:00,2902.72,2906.417,2902.266,2905.657,3626,0,4.636642857142793,Sell,-1,41.53532395862245,-3.8383344293574737,-3.3019982807963126,-0.5363361485611611,2909.838886769411,1,False,11,11,0
2025-02-11 11:15:00,2905.609,2906.507,2904.313,2905.012,2398,0,4.426499999999935,Sell,-1,40.71387930084386,-3.7174034587096685,-3.385079316378984,-0.3323241423306844,2909.4000788812828,1,False,11,11,0
2025-02-11 11:30:00,2905.014,2905.607,2902.916,2903.96,3322,0,4.279071428571375,Sell,-1,39.34705208982768,-3.664213627476329,-3.4409061785984534,-0.22330744887787546,2908.9055262557117,1,False,11,11,0
2025-02-11 11:45:00,2904.016,2906.858,2903.807,2904.061,3121,0,4.12899999999997,Sell,-1,39.556853553045826,-3.572726282464373,-3.4672701993716375,-0.10545608309273558,2908.4651147779196,1,False,11,11,0
2025-02-11 12:00:00,2904.096,2904.473,2898.242,2900.434,4834,0,4.23585714285712,Sell,-1,34.88958047698945,-3.7496666670563172,-3.5237494929085735,-0.2259171741477437,2907.7350134344724,1,False,11,12,1
2025-02-11 12:15:00,2900.421,2903.68,2898.82,2899.725,4267,0,4.172857142857083,Sell,-1,34.043980109129635,-3.902122333992338,-3.599424061125327,-0.3026982728670111,2907.0068303949747,1,False,11,12,1
2025-02-11 12:30:00,2899.764,2901.882,2897.955,2899.036,4297,0,3.920642857142801,Sell,-1,33.201830759791946,-4.032061989466911,-3.6859516467936437,-0.346110342673267,2906.282209449977,1,False,11,12,1
2025-02-11 12:45:00,2898.957,2900.023,2886.766,2889.53,7509,0,4.710071428571382,Sell,-1,24.278396018364788,-4.846230528776232,-3.9180074231901614,-0.9282231055860706,2904.759281318161,1,False,11,12,1
2025-02-11 13:00:00,2889.462,2890.743,2883.804,2884.816,11796,0,4.770999999999925,Sell,-1,21.231073469851168,-5.804929748704581,-4.295391888293046,-1.5095378604115348,2902.9462557437823,1,False,11,13,1
2025-02-11 13:15:00,2884.786,2890.473,2881.831,2889.905,9169,0,5.093928571428511,Buy,-1,31.26163382367548,-6.083934211626456,-4.6531003529597275,-1.4308338586667286,2901.760687039802,1,False,11,13,1
2025-02-11 13:30:00,2889.93,2896.635,2887.907,2895.104,7931,0,5.339071428571385,Buy,-1,39.70854765762887,-5.818459825464288,-4.88617224746064,-0.9322875780036481,2901.155533672547,1,False,11,13,1
2025-02-11 13:45:00,2895.066,2898.37,2891.704,2896.443,6482,0,5.632571428571347,Buy,-1,41.695760727763414,-5.437345023479793,-4.99640680266447,-0.4409382208153225,2900.7271215204973,1,False,11,13,1
2025-02-11 14:00:00,2896.482,2902.386,2894.93,2898.537,6286,0,5.797642857142786,Buy,-1,44.76200921060237,-4.909744024506381,-4.979074247032853,0.06933022252647181,2900.5280195640885,1,False,11,14,1
2025-02-11 14:15:00,2898.499,2900.975,2896.475,2900.889,4415,0,5.949499999999944,Hold,-1,48.065753113834454,-4.252805987994179,-4.833820595225118,0.581014607230939,2900.5608359673533,1,False,11,14,1
2025-02-11 14:30:00,2900.835,2904.383,2899.039,2902.83,7837,0,6.034714285714212,Sell,1,50.68697076746779,-3.5348083128014878,-4.574018138740392,1.0392098259389044,2900.7671236066844,1,False,11,14,1
2025-02-11 14:45:00,2902.859,2903.576,2895.927,2896.871,6393,0,6.424357142857064,Sell,1,43.43835399416425,-3.407353629242607,-4.3406852368408355,0.9333316075982285,2900.412930551531,1,False,11,14,1
2025-02-11 15:00:00,2896.844,2902.053,2890.96,2901.215,6975,0,7.024499999999924,Buy,1,49.14751271530193,-2.9221358158642943,-4.056975352645527,1.1348395367812332,2900.4858459559373,1,False,11,15,0
2025-02-11 15:15:00,2901.191,2901.42,2896.675,2898.127,5622,0,7.145499999999889,Hold,1,45.62219387608728,-2.7550148986497334,-3.7965832618463686,1.0415683631966353,2900.271405414488,1,False,11,15,0
2025-02-11 15:30:00,2898.17,2904.895,2896.907,2904.089,5567,0,7.270999999999893,Hold,1,52.679593193138736,-2.117082386317179,-3.460683086740531,1.3436007004233521,2900.618459467716,1,False,11,15,0
2025-02-11 15:45:00,2904.001,2906.644,2903.757,2904.874,4579,0,7.130071428571325,Hold,1,53.53468793483394,-1.5305303337909208,-3.074652536150609,1.5441222023596883,2901.005326788833,1,False,11,15,0
2025-02-11 16:00:00,2904.914,2906.784,2903.238,2906.394,3957,0,7.102857142857049,Hold,1,55.22197626587308,-0.9322855025088757,-2.6461791294222627,1.713893626913387,2901.4952061716663,1,False,11,16,0
2025-02-11 16:15:00,2906.355,2908.769,2905.616,2906.94,3776,0,6.381142857142744,Hold,1,55.84227496975543,-0.4093952728435397,-2.1988223581065185,1.7894270852629788,2901.990187428787,1,False,11,16,0
2025-02-11 16:30:00,2906.982,2907.122,2903.417,2903.953,3087,0,6.150142857142749,Hold,1,51.62866699877287,-0.23333716956904027,-1.805725320399023,1.5723881508299826,2902.168624935261,1,False,11,16,0
2025-02-11 16:45:00,2903.909,2905.637,2902.342,2902.48,2717,0,5.768214285714196,Hold,1,49.63950270991693,-0.21024506962885425,-1.4866292702449893,1.276384200616135,2902.1969317593284,1,False,11,16,0
2025-02-11 17:00:00,2902.432,2902.432,2899.642,2900.971,2807,0,5.347499999999919,Hold,1,47.61555285098173,-0.31013308170349774,-1.251330032536691,0.9411969508331932,2902.085483417571,1,False,11,17,0
2025-02-11 17:15:00,2901.09,2905.512,2900.751,2905.404,2399,0,5.211428571428509,Hold,1,53.60072561359137,-0.031229010460265272,-1.007309828121406,0.9760808176611406,2902.387166743247,1,False,11,17,0
2025-02-11 17:30:00,2905.419,2906.838,2904.71,2905.962,2314,0,4.830857142857083,Hold,1,54.308397378355956,0.23215428194362175,-0.7594170061084005,0.9915712880520222,2902.7121515847693,1,False,11,17,0
2025-02-11 17:45:00,2905.998,2907.417,2905.373,2905.615,2262,0,4.6554285714285015,Hold,1,53.759293900623966,0.4081821687905176,-0.5258971711286169,0.9340793399191345,2902.976046895245,1,False,11,17,0
2025-02-11 18:00:00,2905.663,2907.255,2904.289,2905.664,2509,0,4.48557142857138,Hold,1,53.830283659677775,0.5453529386127229,-0.31164714918034897,0.8570000877930719,2903.220406268404,1,False,11,18,0
2025-02-11 18:15:00,2905.708,2906.631,2903.352,2904.453,2411,0,4.173428571428531,Sell,1,51.71709573772683,0.550004078062102,-0.13931690373185876,0.6893209817939608,2903.332460244004,1,False,11,18,0
2025-02-11 18:30:00,2904.421,2906.511,2904.225,2905.744,1969,0,3.544357142857117,Sell,1,53.79931586667634,0.6503660354305794,0.018619684100628878,0.6317463513299505,2903.5516911309123,1,False,11,18,0
2025-02-11 18:45:00,2905.775,2906.429,2905.427,2905.929,1825,0,3.276999999999979,Sell,1,54.10475949822433,0.7363434546177814,0.1621644382040594,0.5741790164137219,2903.7678101190113,1,False,11,18,0
2025-02-11 19:00:00,2905.899,2906.576,2904.246,2904.46,1786,0,2.872857142857129,Sell,1,51.20962329670269,0.6781281168910027,0.2653571739414481,0.41277094294955463,2903.8307364718285,1,False,11,19,0
2025-02-11 19:15:00,2904.5,2904.826,2900.622,2901.766,2055,0,2.96692857142859,Sell,1,46.31503666019068,0.4098838709010124,0.29426251333336095,0.11562135756765146,2903.643033156208,1,False,11,19,0
2025-02-11 19:30:00,2901.76,2903.325,2900.405,2901.826,2726,0,2.922214285714257,Sell,1,46.43782608829898,0.19983628363388561,0.2753772673934659,-0.0755409837595803,2903.477848323825,1,False,11,19,0
2025-02-11 19:45:00,2901.807,2901.973,2899.675,2900.162,3289,0,2.8611428571428275,Sell,1,43.46842428355623,-0.09974899167400508,0.20035201557997173,-0.3001010072539768,2903.1764075671135,1,False,11,19,0
2025-02-11 20:00:00,2900.165,2900.601,2898.237,2898.288,2875,0,2.7653571428571206,Sell,1,40.3399446413337,-0.48282293681040755,0.06371702510189589,-0.5465399619123035,2902.7320068791937,1,False,11,20,0
2025-02-11 20:15:00,2898.29,2898.505,2894.484,2895.623,2532,0,2.817214285714272,Hold,1,36.334996734481685,-0.9900424330080568,-0.14703486652009468,-0.8430075664879622,2902.08573352654,1,False,11,20,0
2025-02-11 20:30:00,2895.589,2897.003,2894.098,2896.683,2396,0,2.8219999999999863,Buy,1,38.931977687951864,-1.2915956857782476,-0.3759470303717253,-0.9156486554065223,2901.594575933218,1,False,11,20,0
2025-02-11 20:45:00,2896.623,2898.401,2896.484,2897.701,2193,0,2.618857142857126,Buy,1,41.40405559412397,-1.4319283403897316,-0.5871432923753266,-0.844785048014405,2901.2406144847437,1,False,11,20,0
2025-02-11 21:00:00,2897.659,2898.885,2897.476,2897.943,771,0,2.567499999999979,Hold,1,42.00507782875373,-1.506252461918848,-0.7709651262840309,-0.7352873356348171,2900.940831349767,1,False,11,21,0
2025-02-11 21:15:00,2897.95,2899.563,2897.844,2899.151,818,0,2.5442857142857065,Hold,1,45.03575381899506,-1.4509536686787214,-0.906962834762969,-0.5439908339157524,2900.7781194088793,1,False,11,21,0
2025-02-11 21:30:00,2899.085,2899.085,2897.999,2898.972,642,0,2.4147142857142887,Sell,1,44.66330110985811,-1.405372521055142,-1.0066447720214038,-0.3987277490337382,2900.613926735345,1,False,11,21,0
2025-02-11 21:45:00,2898.917,2899.856,2897.61,2897.92,683,0,2.340928571428581,Sell,1,42.44175939631013,-1.4375653823640278,-1.0928288940899287,-0.3447364882740991,2900.369024304859,1,False,11,21,0
2025-02-11 23:00:00,2897.216,2898.826,2897.081,2898.257,921,0,2.3022857142857123,Buy,1,43.412763318776406,-1.4195220072374468,-1.1581675167194323,-0.2613544905180145,2900.1770220953263,1,False,11,23,0
2025-02-11 23:15:00,2898.26,2900.341,2898.05,2899.909,796,0,2.394357142857124,Sell,1,48.04025171094571,-1.2574250950187889,-1.1780190323793036,-0.07940606263948524,2900.1526564502965,1,False,11,23,0
2025-02-11 23:30:00,2899.91,2900.847,2899.196,2900.54,768,0,2.3458571428571497,Sell,1,49.7311963930559,-1.065760276670062,-1.1555672812374553,0.08980700456739332,2900.1878695002692,1,False,11,23,0
2025-02-11 23:45:00,2900.569,2900.986,2898.407,2898.616,1317,0,2.229785714285689,Sell,1,44.92990310718307,-1.0569315981724685,-1.1358401446244581,0.07890854645198964,2900.0449722729722,1,False,11,23,0
2025-02-12 00:00:00,2898.642,2898.907,2895.233,2897.402,1439,0,2.283642857142857,Sell,1,42.16380591239184,-1.1348130426758871,-1.135634724234744,0.0008216815588568682,2899.8047020663385,2,False,12,0,0
2025-02-12 00:15:00,2897.426,2897.872,2895.176,2895.742,1177,0,2.3120714285714388,Sell,1,38.65905414815697,-1.315320578481078,-1.1715718950840108,-0.14374868339706715,2899.4353655148534,2,False,12,0,0
2025-02-12 00:30:00,2895.751,2896.214,2893.201,2893.441,1033,0,2.3584285714285733,Sell,-1,34.391650796937896,-1.62531000877334,-1.2623195178218767,-0.3629904909514634,2898.890423195321,2,False,12,0,0
2025-02-12 00:45:00,2893.45,2893.932,2889.318,2892.258,2201,0,2.400785714285673,Sell,-1,32.4107859636609,-1.944027539529543,-1.3986611221634102,-0.5453664173661328,2898.2874756321103,2,False,12,0,0
2025-02-12 01:00:00,2892.31,2897.814,2890.858,2891.813,3669,0,2.6901428571427783,Buy,-1,31.67180278339538,-2.2070794221494907,-1.5603447821606262,-0.6467346399888645,2897.698886938282,2,False,12,1,1
2025-02-12 01:15:00,2891.806,2893.938,2889.669,2892.059,3518,0,2.858142857142801,Sell,-1,32.58686223737129,-2.3683983681094105,-1.7219554993503832,-0.6464428687590273,2897.1861699438928,2,False,12,1,1
2025-02-12 01:30:00,2892.089,2894.846,2883.84,2893.698,6347,0,3.543642857142783,Sell,-1,38.49670918435245,-2.3370511221451125,-1.8449746239093292,-0.49207649823578326,2896.869063585357,2,False,12,1,1
2025-02-12 01:45:00,2893.811,2896.065,2892.505,2893.399,3317,0,3.675142857142776,Sell,-1,37.84490664497791,-2.3097101046846547,-1.9379217200643943,-0.3717883846202603,2896.553603259415,2,False,12,1,1
2025-02-12 02:00:00,2893.41,2895.875,2892.821,2894.963,2838,0,3.810999999999922,Sell,-1,43.25688281555253,-2.1372040641708736,-1.9777781888856902,-0.15942587528518337,2896.4090029631043,2,False,12,2,0
2025-02-12 02:15:00,2894.947,2896.457,2893.524,2895.993,2357,0,3.860071428571343,Sell,-1,46.5571845048379,-1.895528914888473,-1.961328334086247,0.06579941919777399,2896.371184511913,2,False,12,2,0
2025-02-12 02:30:00,2896.037,2897.875,2893.808,2895.347,3905,0,4.025928571428494,Sell,-1,44.797346398846194,-1.7361135823748555,-1.9162853837439688,0.18017180136911337,2896.2780768290118,2,False,12,2,0
2025-02-12 02:45:00,2895.365,2897.271,2891.832,2892.524,2932,0,4.250785714285679,Sell,-1,38.03189184305671,-1.816627340863306,-1.8963537751678363,0.0797264343045303,2895.9367971172833,2,False,12,2,0
2025-02-12 03:00:00,2892.525,2893.219,2887.851,2888.308,4178,0,4.516285714285654,Sell,-1,30.59943347121819,-2.195324703316146,-1.9561479607974983,-0.23917674251864773,2895.243270106621,2,False,12,3,0
2025-02-12 03:15:00,2888.332,2891.767,2887.454,2889.801,3215,0,4.640142857142791,Hold,-1,35.41306786102295,-2.3479072556265237,-2.0344998197633037,-0.31340743586321995,2894.748518278746,2,False,12,3,0
2025-02-12 03:30:00,2889.755,2890.104,2887.19,2888.224,2239,0,4.585857142857061,Hold,-1,32.82336599432401,-2.5664957823018995,-2.140899012271023,-0.4255967700308765,2894.155380253405,2,False,12,3,0
2025-02-12 03:45:00,2888.184,2889.656,2886.763,2889.081,2199,0,4.5999285714284985,Hold,-1,35.58037523015791,-2.640142111949899,-2.2407476322067983,-0.3993944797431008,2893.6940729576404,2,False,12,3,0
2025-02-12 04:00:00,2889.078,2889.108,2887.894,2888.747,1573,0,4.4714285714285325,Hold,-1,34.97786611542722,-2.694399012820213,-2.3314779083294814,-0.36292110449073167,2893.2443390524004,2,False,12,4,0
2025-02-12 04:15:00,2888.754,2890.624,2888.469,2889.821,2082,0,4.295785714285687,Hold,-1,38.579573475761194,-2.620527365207181,-2.3892877997050213,-0.23123956550215974,2892.9331264112734,2,False,12,4,0
2025-02-12 04:30:00,2889.772,2890.101,2885.16,2886.887,1866,0,4.151857142857158,Hold,-1,33.173531389177455,-2.766838440551055,-2.464797927874228,-0.3020405126768271,2892.383478555703,2,False,12,4,0
2025-02-12 04:45:00,2886.825,2887.956,2884.074,2885.332,3292,0,4.124214285714288,Buy,-1,30.71682481207644,-2.9739842865838,-2.5666351996161425,-0.4073490869676575,2891.742435050639,2,False,12,4,0
2025-02-12 05:00:00,2885.409,2886.218,2884.06,2884.997,1477,0,3.492214285714291,Buy,-1,30.197978714343577,-3.1291101285000877,-2.6791301853929315,-0.4499799431071563,2891.1292136823986,2,False,12,5,0
2025-02-12 05:15:00,2884.945,2885.918,2883.717,2885.633,1722,0,3.395142857142868,Buy,-1,32.52811887131766,-3.1642530516137413,-2.7761547586370936,-0.38809829297664766,2890.6295578930894,2,False,12,5,0
2025-02-12 05:30:00,2885.591,2887.908,2884.798,2887.549,2763,0,3.399142857142871,Buy,-1,39.121402476292225,-3.0028835121547672,-2.8215005093406287,-0.18138300281413855,2890.349507175536,2,False,12,5,0
2025-02-12 05:45:00,2887.581,2888.13,2885.68,2886.352,2307,0,3.364642857142891,Buy,-1,36.7080352662857,-2.9377206705598837,-2.84474454158448,-0.09297612897540386,2889.986097432305,2,False,12,5,0
2025-02-12 06:00:00,2886.255,2891.986,2885.628,2891.444,3487,0,3.528285714285728,Buy,-1,50.6537824848078,-2.446989433748513,-2.765193520017287,0.31820408626877406,2890.1186340293684,2,False,12,6,0
2025-02-12 06:15:00,2891.439,2895.001,2888.859,2890.243,3440,0,3.578500000000012,Hold,-1,47.96909327882861,-2.1304337418450814,-2.638241564382846,0.5078078225377647,2890.1299400266985,2,False,12,6,0
2025-02-12 06:30:00,2890.25,2890.831,2886.795,2888.179,1977,0,3.483357142857163,Buy,-1,43.68403933104677,-2.0227911485662844,-2.515151481219534,0.4923603326532495,2889.952581842453,2,False,12,6,0
2025-02-12 06:45:00,2888.163,2894.359,2887.673,2892.653,2931,0,3.652857142857199,Buy,-1,53.40122044027475,-1.5585037475802892,-2.323821934491685,0.7653181869113959,2890.1980744022303,2,False,12,6,0
2025-02-12 07:00:00,2892.666,2895.487,2891.914,2893.784,2476,0,3.699928571428635,Hold,-1,55.49195375437542,-1.086762863644708,-2.07641012032229,0.989647256677582,2890.524067638391,2,False,12,7,0
2025-02-12 07:15:00,2893.799,2895.927,2891.845,2894.736,2182,0,3.784857142857228,Sell,-1,57.23138901468913,-0.6288375230838028,-1.7868956008745926,1.1580580777907898,2890.9069705803554,2,False,12,7,0
2025-02-12 07:30:00,2894.731,2895.272,2890.842,2893.049,1999,0,4.0145714285714735,Sell,-1,53.25922307395359,-0.397473367110706,-1.5090111541218154,1.1115377870111094,2891.1017005275953,2,False,12,7,0
2025-02-12 07:45:00,2893.061,2894.002,2892.267,2892.853,2603,0,3.984571428571501,Hold,-1,52.80070287436975,-0.22731087035572273,-1.2526710973685968,1.025360227012874,2891.260909570541,2,False,12,7,0
2025-02-12 08:00:00,2892.89,2893.984,2888.635,2890.318,3248,0,4.013714285714319,Sell,-1,47.14710107941333,-0.2936244598454323,-1.060861769863964,0.7672373100185317,2891.175190518674,2,False,12,8,0
2025-02-12 08:15:00,2890.266,2892.273,2888.12,2891.732,2401,0,4.033071428571475,Hold,-1,50.341127444663904,-0.22943568283744753,-0.8945765524586607,0.6651408696212132,2891.2258095624306,2,False,12,8,0
2025-02-12 08:30:00,2891.707,2894.224,2891.241,2893.248,1967,0,4.092000000000065,Hold,-1,53.580107609394574,-0.05559620589019687,-0.726780483144968,0.6711842772547711,2891.409645056755,2,False,12,8,0
2025-02-12 08:45:00,2893.271,2893.271,2890.854,2891.741,2606,0,4.107428571428662,Sell,-1,50.08306392539226,-0.038980134710527636,-0.58922041345808,0.5502402787475523,2891.4397682334134,2,False,12,8,0
2025-02-12 09:00:00,2891.71,2893.123,2890.242,2891.32,2570,0,4.0910714285715,Sell,-1,49.11857605344398,-0.0591016728494651,-0.483196665336357,0.4240949924868919,2891.428880212194,2,False,12,9,0
2025-02-12 09:15:00,2891.29,2893.553,2889.663,2889.7,2527,0,4.193928571428614,Sell,-1,45.48842742706926,-0.20342365660144424,-0.42724206358937444,0.2238184069879302,2891.2717092838125,2,False,12,9,0
2025-02-12 09:30:00,2889.668,2891.214,2888.901,2890.504,2086,0,3.90500000000007,Sell,-1,47.55984805697738,-0.25004146544824835,-0.39180194396114926,0.1417604785129009,2891.2019175307387,2,False,12,9,0
2025-02-12 09:45:00,2890.507,2890.745,2886.515,2886.871,2208,0,3.768428571428623,Sell,-1,40.13775065409459,-0.5735278801807908,-0.4281471312050776,-0.14538074897571324,2890.8081977552165,2,False,12,9,0
2025-02-12 10:00:00,2886.864,2888.575,2886.361,2887.236,1585,0,3.638285714285757,Sell,-1,41.131735072797106,-0.7913189130317733,-0.5007814875704167,-0.2905374254613565,2890.483452504742,2,False,12,10,0
2025-02-12 10:15:00,2887.267,2889.856,2886.899,2889.671,1834,0,3.371928571428628,Sell,-1,47.40587969206814,-0.7586900195328781,-0.552363193962909,-0.20632682556996906,2890.4095931861293,2,False,12,10,0
2025-02-12 10:30:00,2889.725,2890.013,2879.397,2881.051,3990,0,3.875000000000065,Sell,-1,33.70921302514263,-1.4121153591618167,-0.7243136270026906,-0.6878017321591261,2889.55881198739,2,False,12,10,0
