PC1,PC2,PC3,PC4,PC5,PC6,Supertrend_Direction,high_liquidity
1.0105277368087726,-3.095545464208837,0.5093594159568616,-1.2479488983731828,-0.1403500145478288,0.08619987648124214,1,0
1.7131807105191597,-2.72693735850869,0.6378413915121237,-1.365466956902561,-0.16222430348658867,0.3413270605397155,1,0
1.8598847146769546,-2.6572330008210576,0.7437494878387786,-1.2783001810841979,-0.21869766809375088,0.37142771498605287,1,0
1.9144759321164795,-2.5931235484250936,0.7561977493683242,-1.2929065378055082,-0.21928527397036865,0.4212381344729845,1,0
2.0320771546103114,-2.5336812869885463,0.7763324265322801,-1.313408154796778,-0.22279423939998041,0.45535708648170503,1,0
2.285171986119768,-2.407051654003791,0.8206569804599085,-1.356262336211664,-0.2305719731455119,0.5337906079702555,1,0
2.4797350238707394,-2.2615510694630885,0.9406923197559945,-1.2833176206674244,-0.2874692524535103,0.6323827864136119,1,0
2.6526615203794672,-2.1443539170253056,0.9731810097757606,-1.3173010632964905,-0.29186923401907316,0.7119355395792921,1,0
2.514115401533479,-2.1389072009264596,0.9545045845381709,-1.3052118737122043,-0.28553294778749616,0.732301362573905,1,0
2.8063833667400226,-1.87138679413009,1.018251145398937,-1.369643405765286,-0.291694713079066,0.9457819636134429,1,0
2.4833006986382458,-1.8903101501889397,1.054705082697571,-1.2234572433202915,-0.3300870567489167,0.9637381195559843,1,0
2.493233961232466,-1.796456167983469,1.0653560281413783,-1.2366829113359468,-0.32855888158542246,1.0522214358784627,1,0
2.403779624347332,-1.7871669480973307,1.054659283280665,-1.2291995295773335,-0.3248065665480633,1.0718990946767466,1,0
2.230787469981938,-1.8182050692385234,1.0294958843065205,-1.2078136900278742,-0.31852270507728964,1.066520519133419,1,0
2.438662461920644,-1.7259162653315079,1.1472535574837044,-1.1287000012308017,-0.3779852900663333,1.112326209193201,1,0
2.611258108989572,-1.7639033052098758,1.1643271997955589,-1.1433013250907118,-0.3865317839452366,1.0340275156986154,1,0
2.648370778906872,-1.7621352872152674,1.1688176685977538,-1.1482199645929212,-0.38842853091988505,1.0226181874575635,1,0
2.6737660320956347,-1.79327705659534,1.1686041844676833,-1.147745641841475,-0.39068600780807605,0.9803067734843327,1,0
2.5413566031708483,-1.8564839506663453,1.2266887630250634,-1.0144651067072952,-0.43911647430460554,0.9260899175158949,1,0
2.5766192569157127,-1.8732744068383524,1.229936351299651,-1.0161670304873247,-0.44167569881989266,0.8997210962778974,1,0
2.517463552801583,-1.9718373656683221,1.2124052723195937,-0.9982840253725134,-0.4420210909485477,0.8053497672422112,1,0
2.3875313762175874,-2.0792318466124993,1.1851560372565266,-0.9717685769874548,-0.43956223153740714,0.7155338975547102,1,0
2.4701439857852026,-2.0166532983361036,1.2848784111602813,-0.8751517448723036,-0.4946116911852524,0.7574130842105373,1,1
2.476903057384932,-2.1914200192218405,1.2674822574485514,-0.8550744184506014,-0.4995014273227081,0.5722840267953956,1,1
2.6822346439169498,-2.1461987757413277,1.298850022239364,-0.8819396028004759,-0.5078792915799278,0.5800546166796398,1,1
2.644506625173322,-2.28542019305922,1.2791500997857521,-0.8618257909331064,-0.509861563971398,0.43807622218616316,1,1
2.813513653529957,-2.2215727115698227,1.3890748570792044,-0.7750923486141487,-0.5683006113780951,0.4624237507831766,1,1
2.3638869215383376,-2.3318189263089875,1.3200414564313607,-0.7155604301192795,-0.5517482502970054,0.423868865649254,1,1
2.642020289486663,-2.1112286212997255,1.3791820652609477,-0.7711295887025457,-0.5591312388237194,0.5997375775976663,1,1
2.819110109981136,-2.0431371720053555,1.4080047844439538,-0.7989494413384238,-0.5653163762002137,0.6305101845312651,1,1
2.260443839380638,-2.112497583275418,1.4104869023522515,-0.6210820948668532,-0.5951389879889813,0.6435241307568458,1,1
2.474005453336946,-1.8671912580892052,1.4638040615132568,-0.6731257129487676,-0.5991089566741369,0.8551222020334113,1,1
1.7561797556699263,-1.8376626136594645,1.3760388731182749,-0.6020261792930713,-0.5678808764773696,1.0107453509802065,1,1
2.0523468082703658,-1.6175815620051786,1.4373517888692255,-0.6595141001024344,-0.576078270937259,1.1821432289408813,1,1
2.2292621410346727,-1.5006188984405904,1.552833002781014,-0.5809402083693885,-0.6333252199984167,1.2549995013985984,1,0
2.2006125938093932,-1.459372003813245,1.552953427678101,-0.5839201078855584,-0.6313959751711906,1.2952503007273655,1,0
2.3463261787941194,-1.3415614926180834,1.5833041227318456,-0.6143309630626835,-0.635221128086651,1.3831101535101609,1,0
2.5744975074264276,-1.153787466253236,1.6306511941219124,-0.662517146815209,-0.6407141391486437,1.524608515760032,1,0
2.3135274960012815,-1.1560175588784853,1.6775935606408667,-0.5243015826844375,-0.6818300044354932,1.5503445799985556,1,0
1.8243576567683635,-1.2157811249543924,1.6094730687124963,-0.46641441024903946,-0.6627461119307103,1.5715546547343326,1,0
1.8759449961825458,-1.1632170669372617,1.622650516538787,-0.4778292637083927,-0.6646360395069937,1.6150513899632761,1,0
1.5013063207127588,-1.2258917787597443,1.5697809427950193,-0.43066782519756425,-0.6508685898222283,1.6171813812252676,1,0
1.445012394123829,-1.3003426101837767,1.6379552989206165,-0.3026769071799054,-0.7034072079173002,1.5438944255299503,1,0
1.4850722955122586,-1.3019638797995687,1.64451104484126,-0.30580778268143444,-0.7061760483814464,1.536683061690106,1,0
1.7772560025729158,-1.2087376069700186,1.6920113555096714,-0.3475499371471225,-0.7172460938061868,1.5779731071531518,1,0
1.9017757832309679,-1.2735148823609577,1.7004973325465156,-0.35363152093485223,-0.7244655532032325,1.481942021431172,1,0
1.637019264804643,-1.4421708471003876,1.7304300838108293,-0.19400445712230804,-0.7695830775107035,1.3418414896971897,1,0
1.7270810698373578,-1.4814160436646655,1.7382868858120772,-0.19868737777814025,-0.7750367984555097,1.28269800425902,1,0
1.6875072076631017,-1.4925762355546626,1.7328758924662495,-0.1930275368130022,-0.774282685483029,1.276814632698558,1,0
1.7331902498976752,-1.511553865771409,1.7373911372739854,-0.19537065014449703,-0.7773653838079482,1.2474043792156047,1,0
1.516273035762526,-1.6365119714705847,1.7787836224224287,-0.045310444108123245,-0.8237203043367292,1.1474655259991786,1,0
1.0084240761678975,-1.8429608289583155,1.69385212429455,0.03325991170000852,-0.8074438534832071,1.0268156725151694,1,0
1.1685978134458028,-1.8849143707778662,1.7115519891732878,0.02271549188321053,-0.8162811919635368,0.958407514196907,1,0
1.2187540796365592,-1.9746942953497775,1.7095248192669,0.0288565705671504,-0.8212339694416043,0.8577824563591759,1,0
1.327901297028443,-1.9931576724957354,1.8038154921999765,0.13239774126778497,-0.8791421178785142,0.811579607444098,1,0
1.4020572323964708,-2.0472867065703553,1.8079874736157695,0.13126693072249268,-0.8840633181959909,0.7413044593471656,1,0
1.4124770540794667,-2.0171543722833585,1.8131971634335684,0.126838825862638,-0.8843046775073505,0.7704699698148935,1,0
1.4394469231124272,-1.929892468305311,1.8266312224696217,0.11388385092570544,-0.8839357362891266,0.8560762060527389,1,0
1.5004546821617986,-1.9196666366203077,1.917302911852011,0.21858122950062633,-0.9388823182066729,0.8462660538034091,1,0
0.5744545437396373,-2.0402412537340293,1.7879373115235628,0.33024665780832707,-0.9022262934886165,0.8890007888466611,1,0
0.7205911636804818,-2.004438883606219,1.8121939324024434,0.3120429184671806,-0.9085347341183171,0.9052454389735327,1,0
0.7369099549477923,-2.0493952033577365,1.8106113868353497,0.3164549477442752,-0.9108437725674189,0.858309572784842,1,0
0.9608441164735486,-1.980338759749224,2.010141507256895,0.5098331068451423,-1.0236786709904127,0.8748231763162428,1,0
0.9237037592529704,-1.975337505339308,2.006343211577697,0.5132454960855894,-1.0222504645217985,0.8864036011785342,1,0
0.6581929209228168,-2.0749724202465702,1.9624789543788654,0.5530851342077434,-1.0133987393044106,0.8309306778380122,1,0
1.0286765644461535,-1.9760167429832107,2.020530316324175,0.5028057704159733,-1.0274216167513615,0.8672971702549825,1,0
1.1160498564467027,-2.0981525373011385,0.6891262189981735,-2.2961405555866805,0.5510509507786894,0.9647964638699543,1,0
1.1283969201156734,-2.0743204138425977,0.6926821412019668,-2.3009284084120205,0.5510692484226498,0.9831359398829436,1,0
0.8097563951340555,-2.156805063747513,0.6431988398315907,-2.2582024484769585,0.5628189550444345,0.9518612157740923,1,0
0.6837102738124141,-2.1595634749371757,0.6275029234076006,-2.244414138018801,0.5678327413272211,0.9721243362541313,1,0
0.755962150249544,-2.2070161289566173,0.71356012739795,-2.133801240570735,0.5111174689116086,0.9019607693952807,1,1
0.5433031142153857,-2.3730688526865245,0.6691637707621537,-2.0916627927856113,0.5161917937110493,0.7675538367823398,1,1
0.6209565214589343,-2.4194501091039187,0.6748073429927685,-2.093769078450706,0.5113752722465202,0.7069855500306857,1,1
0.8232069490918488,-2.527753706860367,0.6890798453787091,-2.1019478577142654,0.4999264307409856,0.5576140568517115,1,1
0.9479056406807853,-2.530383874273957,0.7862093862080991,-2.0024298456613034,0.44214245424112353,0.5234341679679505,1,0
0.8364781000525872,-2.574887344257937,0.7673435735699198,-1.9855970215387428,0.44578610020423526,0.49600458438363404,1,0
0.7883455616919766,-2.6053495113759273,0.7582724298076723,-1.9768281557535046,0.4469393021850844,0.47288119426325237,1,0
0.7654351778173981,-2.618575230939405,0.7543620246813573,-1.97264625085258,0.4473705886823752,0.46365679378525426,1,0
0.9338111638828578,-2.54755432882924,0.8652427302372181,-1.8861868404876347,0.3893142470496296,0.49957345996867997,1,0
0.8953049880627354,-2.6596511672430747,0.8481978356835611,-1.8690530499708171,0.38832023330726195,0.3882455018207117,1,0
0.9899607915641367,-2.7960858533697217,0.8455005104926583,-1.862873231934699,0.38099032963264157,0.22797651632035276,1,0
0.7911162388424416,-2.88629182212548,0.8106512780778719,-1.8314369592841822,0.3873777002486989,0.16905036414210325,1,0
0.43102645215304486,-3.0340940609565634,0.8309037839522299,-1.6638009121669939,0.34716953672849826,0.0723398620231555,1,0
0.37932769280655304,-3.136623056093312,0.8141360815723554,-1.6456243482628807,0.3467068633854947,-0.022536705707628543,1,0
0.6324981428231189,-3.1125279165182267,0.8497004347947686,-1.6742900806062848,0.3359801016261138,-0.040193197642067226,1,0
0.6039495679015434,-3.110969198627941,0.8466307380053105,-1.6712350976342842,0.3370708002588537,-0.03247359451659041,1,0
0.6564912942633373,-3.116013096736579,0.934562656986076,-1.5636284639662212,0.28236228733912316,-0.054453980485853086,1,0
0.4782272971618381,-3.1776605709227255,0.9054644513054847,-1.537609916697669,0.288558894124338,-0.08641077279559883,1,0
0.24656240302133575,-3.241354306850614,0.869590216119558,-1.5055795769847489,0.2969562492443969,-0.10990682271293556,1,0
0.49220624212661307,-3.1991762837271276,0.905999517498907,-1.5356870202486952,0.28705539713906036,-0.10757964265788417,1,0
0.3264259777838498,-3.3113357805343138,0.954416042034764,-1.3927616107681957,0.23944917595398196,-0.20260571123847904,1,0
0.20737650207344038,-3.3504501590075577,0.9354840912937648,-1.375377395476677,0.24356502708447703,-0.2204639615145802,1,0
0.22975955822582073,-3.375856113684564,0.9360305504071753,-1.3743331878247038,0.2418722431477912,-0.24914064202030178,1,0
-0.3563806721989206,-3.395058369774445,0.8601375223920049,-1.3103800846225129,0.2666074559638866,-0.16146139705585155,1,0
0.40018098365080224,-3.0540409602760255,1.0757833775272994,-1.316371903970298,0.18911772069163216,0.05554853601174113,1,0
1.176260204592841,-2.6826354269245942,1.2135202972100048,-1.4421033586590497,0.16433093084013087,0.2997837808869813,1,0
0.7280892315901726,-2.708256053602785,1.1522188652949674,-1.3936765265815287,0.18362868717195882,0.34656877467490443,1,0
0.7917476051085839,-2.635678496256108,1.1674234459388948,-1.4095597989717934,0.18271570620173375,0.407382708204094,1,0
0.6948493644470141,-2.5459351849976555,1.2458266452138056,-1.2982537824283027,0.13687899208411927,0.5076481404359201,1,0
-0.12795147552189792,-2.6521679316840503,1.1304480484072454,-1.199402123415288,0.16980374932386635,0.5461618677442721,1,0
-0.13817110188194703,-2.6144091817677304,1.134641133518721,-1.2016757369997428,0.17062157310384177,0.592710780523735,1,0
-0.32698208804537066,-2.611882706259566,1.1122154966553985,-1.1812269171023457,0.17842871035346422,0.6342730548254749,1,0
-0.059520801292727216,-2.528140545573933,1.2375997457817067,-1.1060247928387277,0.11632799094367854,0.669250874524216,1,0
-0.0968398171947067,-2.5500497581750134,1.230796673930791,-1.0992652565613015,0.11736423724956027,0.6545367258860147,1,0
-0.09635986921663232,-2.5242763089798195,1.2339419330524146,-1.1020934100287725,0.11786030037691078,0.6827883828495399,1,0
-0.2690497005661998,-2.5693743876298627,1.2074592000136792,-1.07843730572558,0.12423028917586645,0.6683623333029136,1,0
-0.47434364032102283,-2.5827688529749038,1.2621058775849314,-0.9425434763522051,0.08046344527648377,0.686336328880734,1,0
-0.18179179356149744,-2.5288085705022283,1.3056073064504803,-0.9789703534433594,0.06892514249220585,0.692813473558059,1,0
-0.5789386647653437,-2.6362938898253288,1.2440197341162502,-0.9243587303654686,0.08356766362943349,0.6544883670886622,-1,0
