time,open,high,low,close,tick_volume,spread,real_volume
2025-01-29 05:30:00,2762.269,2762.529,2760.144,2760.364,1349,0,0
2025-01-29 05:45:00,2760.35,2761.5,2760.219,2760.819,1431,0,0
2025-01-29 06:00:00,2760.854,2761.283,2759.777,2760.697,2921,0,0
2025-01-29 06:15:00,2760.736,2762.211,2760.25,2760.725,2053,0,0
2025-01-29 06:30:00,2760.746,2761.781,2759.888,2760.858,1367,0,0
2025-01-29 06:45:00,2760.865,2760.896,2759.314,2759.32,1599,0,0
2025-01-29 07:00:00,2759.287,2760.685,2758.362,2759.84,1701,0,0
2025-01-29 07:15:00,2759.798,2759.971,2757.494,2758.34,1996,0,0
2025-01-29 07:30:00,2758.379,2758.626,2757.548,2757.937,2183,0,0
2025-01-29 07:45:00,2757.964,2759.762,2757.656,2759.154,1934,0,0
2025-01-29 08:00:00,2759.198,2762.956,2759.198,2761.436,1472,0,0
2025-01-29 08:15:00,2761.477,2764.563,2761.404,2764.517,2072,0,0
2025-01-29 08:30:00,2764.541,2766.163,2762.955,2763.221,2120,0,0
2025-01-29 08:45:00,2763.176,2764.589,2762.62,2764.032,1800,0,0
2025-01-29 09:00:00,2764.002,2764.23,2760.452,2762.119,2187,0,0
2025-01-29 09:15:00,2762.086,2764.057,2762.086,2763.071,1716,0,0
2025-01-29 09:30:00,2763.036,2764.208,2762.105,2763.886,2027,0,0
2025-01-29 09:45:00,2763.835,2764.549,2762.184,2762.923,2656,0,0
2025-01-29 10:00:00,2762.801,2763.566,2761.666,2762.041,2900,0,0
2025-01-29 10:15:00,2762.086,2762.234,2759.388,2759.465,2716,0,0
2025-01-29 10:30:00,2759.487,2760.291,2757.591,2758.764,3412,0,0
2025-01-29 10:45:00,2758.722,2758.74,2757.087,2758.335,3332,0,0
2025-01-29 11:00:00,2758.296,2758.965,2757.469,2758.518,2618,0,0
2025-01-29 11:15:00,2758.596,2759.865,2758.028,2759.02,1351,0,0
2025-01-29 11:30:00,2759.011,2759.626,2758.306,2759.131,1254,0,0
2025-01-29 11:45:00,2759.156,2759.648,2758.37,2759.074,1118,0,0
2025-01-29 12:00:00,2759.036,2759.218,2756.255,2757.432,2128,0,0
2025-01-29 12:15:00,2757.389,2757.822,2755.708,2756.743,2069,0,0
2025-01-29 12:30:00,2756.728,2758.316,2755.943,2757.003,2486,0,0
2025-01-29 12:45:00,2757.008,2757.581,2755.625,2756.637,2859,0,0
2025-01-29 13:00:00,2756.67,2759.088,2755.77,2756.725,5223,0,0
2025-01-29 13:15:00,2756.771,2757.024,2752.28,2755.085,5992,0,0
2025-01-29 13:30:00,2755.06,2758.209,2754.478,2757.585,3213,0,0
2025-01-29 13:45:00,2757.617,2759.624,2756.555,2758.76,2706,0,0
2025-01-29 14:00:00,2758.723,2760.638,2758.373,2759.082,2660,0,0
2025-01-29 14:15:00,2759.026,2761.188,2756.564,2757.59,4631,0,0
2025-01-29 14:30:00,2757.634,2761.081,2757.26,2758.072,7812,0,0
2025-01-29 14:45:00,2758.0,2760.934,2756.964,2759.406,3809,0,0
2025-01-29 15:00:00,2759.361,2759.804,2756.345,2759.199,4205,0,0
2025-01-29 15:15:00,2759.153,2759.292,2749.97,2750.326,3964,0,0
2025-01-29 15:30:00,2750.278,2753.557,2748.286,2753.557,5390,0,0
2025-01-29 15:45:00,2753.521,2754.773,2752.829,2754.19,2929,0,0
2025-01-29 16:00:00,2754.23,2756.37,2751.751,2753.751,4283,0,0
2025-01-29 16:15:00,2753.788,2753.928,2751.648,2752.654,4353,0,0
2025-01-29 16:30:00,2752.655,2753.774,2751.484,2752.694,3471,0,0
2025-01-29 16:45:00,2752.709,2753.501,2748.372,2751.591,3860,0,0
2025-01-29 17:00:00,2751.619,2754.48,2751.54,2752.662,2583,0,0
2025-01-29 17:15:00,2752.714,2753.406,2750.963,2752.148,2351,0,0
2025-01-29 17:30:00,2752.114,2753.438,2751.391,2753.279,1503,0,0
2025-01-29 17:45:00,2753.297,2754.386,2752.718,2752.968,1304,0,0
2025-01-29 18:00:00,2752.934,2753.076,2748.832,2751.908,2551,0,0
2025-01-29 18:15:00,2751.94,2753.961,2750.731,2753.77,2179,0,0
2025-01-29 18:30:00,2753.783,2753.955,2751.991,2752.842,2202,0,0
2025-01-29 18:45:00,2752.872,2753.615,2751.097,2751.591,2019,0,0
2025-01-29 19:00:00,2751.962,2752.471,2745.434,2747.955,6338,0,0
2025-01-29 19:15:00,2747.919,2748.622,2744.893,2745.701,3754,0,0
2025-01-29 19:30:00,2745.714,2757.968,2744.824,2754.641,7490,0,0
2025-01-29 19:45:00,2754.596,2757.611,2751.117,2755.298,5074,0,0
2025-01-29 20:00:00,2755.26,2758.341,2752.825,2755.64,5570,0,0
2025-01-29 20:15:00,2755.613,2759.117,2753.41,2757.185,3674,0,0
2025-01-29 20:30:00,2757.225,2757.856,2755.167,2755.548,2716,0,0
2025-01-29 20:45:00,2755.587,2755.99,2754.396,2754.983,2291,0,0
2025-01-29 21:00:00,2754.938,2755.87,2754.117,2755.568,1411,0,0
2025-01-29 21:15:00,2755.61,2756.967,2755.133,2756.815,1112,0,0
2025-01-29 21:30:00,2756.81,2757.699,2756.391,2757.323,1330,0,0
2025-01-29 21:45:00,2757.278,2759.728,2756.741,2759.102,1352,0,0
2025-01-29 23:00:00,2759.537,2760.058,2758.241,2760.008,848,0,0
2025-01-29 23:15:00,2759.991,2760.765,2759.687,2760.443,801,0,0
2025-01-29 23:30:00,2760.45,2760.596,2759.664,2760.095,1054,0,0
2025-01-29 23:45:00,2760.052,2760.458,2759.782,2760.387,695,0,0
2025-01-30 00:00:00,2760.323,2760.456,2759.003,2759.522,745,0,0
2025-01-30 00:15:00,2759.539,2761.393,2759.239,2761.242,748,0,0
2025-01-30 00:30:00,2761.283,2762.6,2761.113,2762.139,829,0,0
2025-01-30 00:45:00,2762.187,2762.603,2761.556,2762.239,1328,0,0
2025-01-30 01:00:00,2762.195,2762.195,2759.098,2760.587,2193,0,0
2025-01-30 01:15:00,2760.598,2761.358,2759.381,2760.762,1523,0,0
2025-01-30 01:30:00,2760.776,2761.421,2759.626,2760.056,1384,0,0
2025-01-30 01:45:00,2760.109,2760.957,2759.746,2760.187,1161,0,0
2025-01-30 02:00:00,2760.154,2761.142,2759.482,2760.982,1775,0,0
2025-01-30 02:15:00,2760.98,2761.768,2759.992,2760.477,1797,0,0
2025-01-30 02:30:00,2760.529,2760.666,2759.26,2759.96,1648,0,0
2025-01-30 02:45:00,2759.944,2760.624,2759.589,2760.387,1352,0,0
2025-01-30 03:00:00,2760.385,2760.771,2759.394,2759.89,1481,0,0
2025-01-30 03:15:00,2759.853,2761.484,2759.74,2760.624,1270,0,0
2025-01-30 03:30:00,2760.59,2762.248,2760.559,2761.668,1769,0,0
2025-01-30 03:45:00,2761.671,2762.657,2761.194,2761.815,1066,0,0
2025-01-30 04:00:00,2761.779,2763.478,2761.591,2762.945,1330,0,0
2025-01-30 04:15:00,2762.937,2763.436,2762.04,2762.32,1331,0,0
2025-01-30 04:30:00,2762.308,2762.308,2760.449,2761.044,1131,0,0
2025-01-30 04:45:00,2761.031,2761.308,2759.821,2760.574,1193,0,0
2025-01-30 05:00:00,2760.554,2761.145,2760.103,2760.596,1417,0,0
2025-01-30 05:15:00,2760.621,2760.86,2759.699,2760.46,1069,0,0
2025-01-30 05:30:00,2760.433,2760.433,2758.713,2759.349,1236,0,0
2025-01-30 05:45:00,2759.352,2761.228,2759.035,2760.646,1085,0,0
2025-01-30 06:00:00,2760.599,2762.095,2760.289,2761.383,1414,0,0
2025-01-30 06:15:00,2761.405,2762.509,2760.642,2761.352,1389,0,0
2025-01-30 06:30:00,2761.293,2762.71,2760.797,2761.728,1386,0,0
2025-01-30 06:45:00,2761.688,2766.586,2761.373,2765.638,1943,0,0
2025-01-30 07:00:00,2765.622,2767.114,2765.052,2766.384,2604,0,0
2025-01-30 07:15:00,2766.48,2768.466,2766.083,2766.597,1879,0,0
2025-01-30 07:30:00,2766.599,2767.661,2765.276,2767.26,1782,0,0
2025-01-30 07:45:00,2767.258,2769.608,2767.059,2769.196,1631,0,0
2025-01-30 08:00:00,2769.213,2772.042,2768.402,2770.95,1905,0,0
2025-01-30 08:15:00,2771.02,2773.078,2770.138,2772.634,1737,0,0
2025-01-30 08:30:00,2772.683,2773.657,2771.783,2772.126,1750,0,0
2025-01-30 08:45:00,2772.071,2776.707,2771.07,2776.275,2081,0,0
2025-01-30 09:00:00,2776.341,2776.533,2773.428,2775.011,2370,0,0
2025-01-30 09:15:00,2775.07,2776.08,2771.546,2775.201,2222,0,0
2025-01-30 09:30:00,2775.211,2776.005,2773.378,2774.895,2220,0,0
2025-01-30 09:45:00,2774.968,2775.678,2773.453,2774.349,1892,0,0
2025-01-30 10:00:00,2774.342,2776.682,2773.986,2776.558,1890,0,0
2025-01-30 10:15:00,2776.572,2779.211,2776.466,2778.039,2042,0,0
2025-01-30 10:30:00,2778.08,2779.371,2777.632,2778.272,1422,0,0
2025-01-30 10:45:00,2778.24,2778.58,2777.293,2778.346,1173,0,0
2025-01-30 11:00:00,2778.394,2778.536,2777.126,2777.93,1397,0,0
2025-01-30 11:15:00,2777.971,2779.439,2777.594,2778.324,1368,0,0
2025-01-30 11:30:00,2778.335,2779.512,2777.987,2778.128,1607,0,0
2025-01-30 11:45:00,2778.102,2778.559,2777.395,2777.779,1163,0,0
2025-01-30 12:00:00,2777.766,2778.84,2776.141,2778.732,1483,0,0
2025-01-30 12:15:00,2778.726,2779.312,2777.794,2778.637,1356,0,0
2025-01-30 12:30:00,2778.7,2781.001,2778.124,2780.488,1567,0,0
2025-01-30 12:45:00,2780.524,2781.324,2779.601,2780.288,1525,0,0
2025-01-30 13:00:00,2780.264,2783.104,2780.264,2781.961,2611,0,0
2025-01-30 13:15:00,2781.927,2782.291,2779.928,2780.762,3020,0,0
2025-01-30 13:30:00,2780.733,2784.731,2778.896,2783.898,5130,0,0
2025-01-30 13:45:00,2783.853,2786.157,2783.051,2785.853,4866,0,0
2025-01-30 14:00:00,2785.881,2786.153,2782.851,2783.93,5500,0,0
2025-01-30 14:15:00,2783.968,2788.344,2782.507,2786.928,6031,0,0
2025-01-30 14:30:00,2786.954,2787.415,2780.101,2784.095,7793,0,0
2025-01-30 14:45:00,2784.061,2789.242,2783.285,2787.852,6623,0,0
2025-01-30 15:00:00,2787.748,2790.135,2786.822,2790.053,5423,0,0
2025-01-30 15:15:00,2790.009,2791.282,2788.711,2789.872,5894,0,0
2025-01-30 15:30:00,2789.905,2792.701,2787.578,2791.892,6507,0,0
2025-01-30 15:45:00,2791.908,2796.858,2791.249,2795.491,5142,0,0
2025-01-30 16:00:00,2795.468,2798.585,2793.784,2794.072,6478,0,0
2025-01-30 16:15:00,2794.02,2794.822,2790.588,2791.529,6675,0,0
2025-01-30 16:30:00,2791.509,2794.614,2790.315,2792.606,5347,0,0
2025-01-30 16:45:00,2792.578,2794.391,2790.569,2790.675,5544,0,0
2025-01-30 17:00:00,2790.726,2792.256,2788.877,2790.492,5255,0,0
2025-01-30 17:15:00,2790.453,2791.937,2789.218,2791.277,4195,0,0
2025-01-30 17:30:00,2791.313,2795.114,2791.313,2794.64,4049,0,0
2025-01-30 17:45:00,2794.594,2795.996,2793.903,2795.616,4026,0,0
2025-01-30 18:00:00,2795.655,2796.642,2793.09,2793.977,3345,0,0
2025-01-30 18:15:00,2794.006,2797.156,2793.346,2794.887,3551,0,0
2025-01-30 18:30:00,2794.856,2795.509,2792.224,2794.782,2534,0,0
2025-01-30 18:45:00,2794.85,2796.097,2794.556,2795.316,1538,0,0
2025-01-30 19:00:00,2795.266,2795.519,2792.765,2794.244,1983,0,0
2025-01-30 19:15:00,2794.247,2794.64,2791.158,2791.595,2349,0,0
2025-01-30 19:30:00,2791.582,2793.163,2790.775,2793.039,1539,0,0
2025-01-30 19:45:00,2792.995,2793.759,2792.407,2793.443,1326,0,0
2025-01-30 20:00:00,2793.423,2795.139,2792.3,2794.352,1611,0,0
2025-01-30 20:15:00,2794.315,2795.586,2793.722,2794.866,1366,0,0
2025-01-30 20:30:00,2794.87,2796.832,2792.728,2795.142,4243,0,0
2025-01-30 20:45:00,2795.096,2798.325,2793.441,2795.661,4865,0,0
2025-01-30 21:00:00,2795.624,2798.556,2795.085,2796.128,2057,0,0
2025-01-30 21:15:00,2796.079,2796.502,2790.829,2791.978,5322,0,0
2025-01-30 21:30:00,2792.081,2795.088,2791.506,2793.25,2976,0,0
2025-01-30 21:45:00,2793.177,2794.866,2792.408,2793.465,2212,0,0
2025-01-30 23:00:00,2794.902,2795.884,2792.687,2795.062,1185,0,0
2025-01-30 23:15:00,2795.042,2795.538,2793.571,2794.952,1423,0,0
2025-01-30 23:30:00,2794.944,2794.944,2793.007,2793.685,1230,0,0
2025-01-30 23:45:00,2793.644,2797.027,2793.522,2796.226,1689,0,0
2025-01-31 00:00:00,2796.263,2799.738,2795.355,2797.826,2239,0,0
2025-01-31 00:15:00,2797.799,2798.733,2796.856,2797.83,1113,0,0
2025-01-31 00:30:00,2797.845,2798.641,2795.785,2796.334,1750,0,0
2025-01-31 00:45:00,2796.355,2797.285,2794.49,2795.851,1848,0,0
2025-01-31 01:00:00,2795.888,2796.616,2794.657,2796.221,2249,0,0
2025-01-31 01:15:00,2796.216,2796.762,2794.945,2795.127,1794,0,0
2025-01-31 01:30:00,2795.027,2796.255,2794.549,2795.553,1488,0,0
2025-01-31 01:45:00,2795.607,2796.725,2795.174,2796.424,1561,0,0
2025-01-31 02:00:00,2796.457,2797.503,2794.962,2797.064,1853,0,0
2025-01-31 02:15:00,2797.107,2798.321,2796.232,2796.608,1543,0,0
2025-01-31 02:30:00,2796.607,2797.611,2794.828,2796.432,2011,0,0
2025-01-31 02:45:00,2796.463,2797.92,2796.109,2796.381,1703,0,0
2025-01-31 03:00:00,2796.346,2798.307,2795.893,2797.25,2224,0,0
2025-01-31 03:15:00,2797.29,2797.911,2796.781,2797.002,1952,0,0
2025-01-31 03:30:00,2796.968,2797.652,2796.782,2797.179,2246,0,0
2025-01-31 03:45:00,2797.231,2797.519,2796.42,2796.533,1467,0,0
2025-01-31 04:00:00,2796.492,2796.492,2794.855,2795.258,1413,0,0
2025-01-31 04:15:00,2795.255,2795.773,2794.665,2795.048,1105,0,0
2025-01-31 04:30:00,2795.092,2796.084,2794.898,2795.982,1496,0,0
2025-01-31 04:45:00,2795.953,2796.551,2794.549,2795.934,1949,0,0
2025-01-31 05:00:00,2795.885,2796.547,2795.31,2796.109,2197,0,0
2025-01-31 05:15:00,2796.153,2796.308,2795.017,2795.575,1605,0,0
2025-01-31 05:30:00,2795.54,2796.467,2793.95,2794.871,2485,0,0
2025-01-31 05:45:00,2794.906,2795.988,2794.286,2795.653,2252,0,0
2025-01-31 06:00:00,2795.643,2796.048,2794.601,2795.052,1917,0,0
2025-01-31 06:15:00,2795.018,2795.225,2793.527,2794.694,1485,0,0
2025-01-31 06:30:00,2794.651,2795.715,2793.822,2794.761,1813,0,0
2025-01-31 06:45:00,2794.719,2795.767,2792.183,2792.872,1996,0,0
2025-01-31 07:00:00,2792.917,2795.907,2792.421,2795.561,2196,0,0
2025-01-31 07:15:00,2796.629,2800.007,2796.425,2799.892,2327,0,0
2025-01-31 07:30:00,2799.899,2801.145,2797.538,2797.937,3562,0,0
2025-01-31 07:45:00,2797.96,2799.815,2797.5,2798.312,1803,0,0
2025-01-31 08:00:00,2798.285,2799.535,2795.836,2797.988,2816,0,0
2025-01-31 08:15:00,2797.993,2798.301,2793.492,2793.966,2878,0,0
2025-01-31 08:30:00,2793.933,2794.873,2792.494,2794.189,3385,0,0
2025-01-31 08:45:00,2794.17,2794.506,2791.731,2793.367,2642,0,0
2025-01-31 09:00:00,2793.397,2795.493,2792.745,2794.8,3182,0,0
2025-01-31 09:15:00,2794.814,2795.288,2793.883,2794.621,1553,0,0
2025-01-31 09:30:00,2794.637,2796.493,2794.328,2794.705,1988,0,0
2025-01-31 09:45:00,2794.676,2795.398,2793.653,2793.871,1811,0,0
2025-01-31 10:00:00,2793.833,2795.231,2792.343,2792.923,2342,0,0
2025-01-31 10:15:00,2792.944,2794.769,2791.784,2794.184,2049,0,0
2025-01-31 10:30:00,2794.221,2794.574,2791.105,2792.006,2032,0,0
2025-01-31 10:45:00,2792.018,2794.895,2791.719,2794.282,1930,0,0
2025-01-31 11:00:00,2794.242,2795.393,2792.416,2795.252,2350,0,0
2025-01-31 11:15:00,2795.292,2797.351,2794.741,2796.792,3032,0,0
2025-01-31 11:30:00,2796.744,2798.093,2796.134,2797.157,3598,0,0
2025-01-31 11:45:00,2797.193,2800.947,2796.702,2800.275,3158,0,0
2025-01-31 12:00:00,2800.245,2802.927,2800.044,2802.013,2923,0,0
2025-01-31 12:15:00,2802.025,2806.03,2801.517,2805.378,3028,0,0
2025-01-31 12:30:00,2805.419,2807.823,2804.608,2807.27,3224,0,0
2025-01-31 12:45:00,2807.234,2807.92,2804.796,2805.572,3182,0,0
2025-01-31 13:00:00,2805.569,2805.893,2803.987,2804.779,3912,0,0
2025-01-31 13:15:00,2804.817,2806.653,2804.412,2805.065,4299,0,0
2025-01-31 13:30:00,2805.069,2808.62,2803.297,2807.2,4684,0,0
2025-01-31 13:45:00,2807.324,2807.841,2804.889,2806.462,5536,0,0
2025-01-31 14:00:00,2806.551,2807.411,2804.585,2805.782,5199,0,0
2025-01-31 14:15:00,2805.828,2807.892,2804.585,2807.662,4568,0,0
2025-01-31 14:30:00,2807.714,2809.599,2806.795,2809.227,5162,0,0
2025-01-31 14:45:00,2809.145,2812.612,2805.109,2812.395,3986,0,0
2025-01-31 15:00:00,2812.453,2817.324,2812.346,2815.407,6097,0,0
2025-01-31 15:15:00,2815.456,2815.478,2809.316,2809.832,5906,0,0
2025-01-31 15:30:00,2809.786,2811.726,2808.359,2811.4,4672,0,0
2025-01-31 15:45:00,2811.409,2811.689,2808.827,2809.31,3865,0,0
2025-01-31 16:00:00,2809.209,2810.339,2807.161,2809.788,3533,0,0
2025-01-31 16:15:00,2809.733,2809.783,2804.988,2806.787,3139,0,0
2025-01-31 16:30:00,2806.825,2809.753,2806.667,2807.38,2447,0,0
2025-01-31 16:45:00,2807.39,2808.57,2805.906,2807.43,2275,0,0
2025-01-31 17:00:00,2807.448,2810.037,2802.996,2806.497,4964,0,0
2025-01-31 17:15:00,2806.416,2812.887,2803.653,2807.871,8922,0,0
2025-01-31 17:30:00,2807.91,2816.038,2807.21,2813.606,8440,0,0
2025-01-31 17:45:00,2813.567,2816.373,2808.26,2808.824,8854,0,0
2025-01-31 18:00:00,2808.789,2809.056,2805.292,2805.505,5851,0,0
2025-01-31 18:15:00,2805.47,2805.776,2798.596,2799.731,12610,0,0
2025-01-31 18:30:00,2799.78,2803.28,2795.33,2802.205,9710,0,0
2025-01-31 18:45:00,2802.2,2802.445,2797.66,2798.97,4887,0,0
2025-01-31 19:00:00,2798.934,2801.102,2797.053,2800.913,5670,0,0
2025-01-31 19:15:00,2800.923,2801.929,2798.982,2801.838,3485,0,0
2025-01-31 19:30:00,2801.875,2803.039,2796.484,2796.8,3746,0,0
2025-01-31 19:45:00,2796.797,2798.311,2795.52,2796.34,3864,0,0
2025-01-31 20:00:00,2796.383,2797.608,2794.109,2797.367,5228,0,0
2025-01-31 20:15:00,2797.319,2797.666,2795.724,2797.192,3705,0,0
2025-01-31 20:30:00,2797.155,2799.055,2796.348,2798.735,4707,0,0
2025-01-31 20:45:00,2798.767,2802.254,2798.616,2800.89,5823,0,0
2025-01-31 21:00:00,2800.865,2802.634,2799.764,2802.025,4765,0,0
2025-01-31 21:15:00,2802.05,2802.645,2800.633,2801.693,2202,0,0
2025-01-31 21:30:00,2801.638,2801.869,2798.692,2799.846,1617,0,0
2025-01-31 21:45:00,2799.798,2802.285,2798.736,2799.428,1669,0,0
2025-02-02 23:00:00,2801.098,2804.733,2798.57,2802.361,7784,0,0
2025-02-02 23:15:00,2802.461,2803.231,2789.379,2792.368,11644,0,0
2025-02-02 23:30:00,2792.44,2793.906,2784.372,2792.683,11805,0,0
2025-02-02 23:45:00,2792.675,2795.266,2789.437,2793.789,5691,0,0
2025-02-03 00:00:00,2793.806,2796.578,2792.044,2793.915,6470,0,0
2025-02-03 00:15:00,2793.899,2795.746,2790.339,2794.098,4741,0,0
2025-02-03 00:30:00,2794.095,2796.092,2792.12,2794.794,3903,0,0
2025-02-03 00:45:00,2794.773,2795.783,2790.791,2792.295,3316,0,0
2025-02-03 01:00:00,2792.263,2792.323,2782.679,2785.815,6039,0,0
2025-02-03 01:15:00,2785.819,2785.819,2781.532,2782.537,5593,0,0
2025-02-03 01:30:00,2782.503,2784.739,2780.827,2783.503,4437,0,0
2025-02-03 01:45:00,2783.545,2783.997,2778.156,2782.314,4272,0,0
2025-02-03 02:00:00,2782.278,2782.792,2776.0,2778.671,9395,0,0
2025-02-03 02:15:00,2778.705,2781.528,2777.147,2777.977,7606,0,0
2025-02-03 02:30:00,2778.015,2779.763,2773.862,2776.09,8610,0,0
2025-02-03 02:45:00,2776.126,2778.39,2775.454,2778.184,7070,0,0
2025-02-03 03:00:00,2778.17,2778.494,2774.707,2775.53,5810,0,0
2025-02-03 03:15:00,2775.571,2776.275,2773.871,2775.479,3772,0,0
2025-02-03 03:30:00,2775.455,2776.485,2772.232,2773.777,4268,0,0
2025-02-03 03:45:00,2773.829,2776.217,2772.685,2774.534,3896,0,0
2025-02-03 04:00:00,2774.537,2783.163,2774.272,2782.595,5941,0,0
2025-02-03 04:15:00,2782.592,2783.146,2779.021,2779.355,3940,0,0
2025-02-03 04:30:00,2779.384,2781.611,2777.068,2780.073,3815,0,0
2025-02-03 04:45:00,2780.114,2781.497,2779.478,2780.865,2822,0,0
2025-02-03 05:00:00,2780.825,2782.395,2780.108,2781.317,3337,0,0
2025-02-03 05:15:00,2781.412,2785.028,2781.218,2784.741,2255,0,0
2025-02-03 05:30:00,2784.721,2785.164,2782.786,2783.441,3672,0,0
2025-02-03 05:45:00,2783.47,2784.378,2782.91,2783.169,3173,0,0
2025-02-03 06:00:00,2783.118,2785.039,2782.958,2784.809,3377,0,0
2025-02-03 06:15:00,2784.903,2787.857,2783.883,2787.235,2792,0,0
2025-02-03 06:30:00,2787.262,2788.261,2785.134,2785.144,3423,0,0
2025-02-03 06:45:00,2785.157,2787.41,2783.989,2786.954,4104,0,0
2025-02-03 07:00:00,2787.005,2789.187,2786.027,2788.44,4070,0,0
2025-02-03 07:15:00,2788.506,2788.684,2786.112,2787.03,4524,0,0
2025-02-03 07:30:00,2787.056,2789.758,2785.346,2788.977,3464,0,0
2025-02-03 07:45:00,2788.994,2789.944,2787.071,2789.36,3645,0,0
2025-02-03 08:00:00,2789.4,2794.205,2787.045,2793.385,5170,0,0
2025-02-03 08:15:00,2793.345,2798.798,2792.654,2798.125,5408,0,0
2025-02-03 08:30:00,2798.162,2800.676,2797.455,2798.383,3746,0,0
2025-02-03 08:45:00,2798.408,2799.292,2796.481,2796.796,3521,0,0
2025-02-03 09:00:00,2796.755,2798.49,2796.237,2797.869,3800,0,0
